global_step,episode,step_in_ep,avg_r_speed,avg_r_orientation,avg_r_lane,avg_r_collision,avg_r_offroad,avg_r_total,speed_kmh
20172,70,200,0.2006,0.9246,-0.2,0.0,0.0,0.9252,16.35
20222,70,250,0.2704,0.0,-0.3,0.0,0.0,-0.0296,17.03
20272,70,300,0.2834,0.0,-0.2,0.0,0.0,0.0834,20.4
20368,71,50,0.0194,1.0,0.0,0.0,0.0,1.0194,0.0
20418,71,100,0.0238,0.9992,0.0,0.0,0.0,1.0231,0.0
20468,71,150,0.0195,0.9985,0.0,0.0,0.0,1.018,0.0
20518,71,200,0.0302,0.9985,0.0,0.0,0.0,1.0287,10.6
20568,71,250,0.1102,0.9975,0.0,0.0,0.0,1.1078,0.0
20618,71,300,0.1185,0.9902,-0.4,0.0,0.0,0.7088,18.57
20668,71,350,0.3111,0.9867,-0.2,0.0,0.0,1.0978,18.9
20718,71,400,0.6441,0.772,-0.3,0.0,0.0,1.1161,35.26
20768,71,450,0.7699,0.0,-0.2,0.0,0.0,0.5699,27.06
20855,72,50,0.0199,1.0,0.0,0.0,0.0,1.0199,0.38
20905,72,100,0.1351,0.9997,0.0,0.0,0.0,1.1348,18.49
20955,72,150,0.4758,0.6875,0.0,0.0,0.0,1.1633,27.79
21049,73,50,0.0194,1.0,0.0,0.0,0.0,1.0194,0.02
21099,73,100,0.0221,1.0,0.0,0.0,0.0,1.0221,0.6
21149,73,150,0.0218,1.0,0.0,0.0,0.0,1.0218,0.0
21199,73,200,0.0224,1.0,0.0,0.0,0.0,1.0224,0.0
21249,73,250,0.0212,1.0,0.0,0.0,0.0,1.0212,0.0
21299,73,300,0.0202,1.0,0.0,0.0,0.0,1.0202,1.02
21349,73,350,0.1495,0.9995,0.0,0.0,0.0,1.149,17.99
21399,73,400,0.4124,0.9984,0.0,0.0,0.0,1.4108,25.07
21449,73,450,0.6395,0.9753,-0.2,0.0,0.0,1.4148,35.97
21499,73,500,0.8526,0.947,-0.1,0.0,0.0,1.6996,51.71
21549,73,550,0.6557,0.1794,-1.2,0.0,0.0,-0.3649,45.28
21615,74,50,0.0238,1.0,0.0,0.0,0.0,1.0238,5.53
21665,74,100,0.1417,0.9989,-0.1,0.0,0.0,1.0406,15.9
21715,74,150,0.4904,0.9721,-0.4,0.0,0.0,1.0625,30.47
21765,74,200,0.7794,0.1072,-1.1,0.0,0.0,-0.2134,23.61
21836,75,50,0.1431,0.9996,0.0,0.0,0.0,1.1427,19.89
21886,75,100,0.535,0.5114,-0.7,0.0,0.0,0.3464,30.87
21957,76,50,0.1181,0.9999,0.0,0.0,0.0,1.118,16.98
22007,76,100,0.4867,0.9938,-0.2,0.0,0.0,1.2805,29.42
22057,76,150,0.9234,0.9981,0.0,0.0,0.0,1.9216,33.57
22107,76,200,0.8642,0.9937,-0.2,0.0,0.0,1.6579,35.8
22157,76,250,0.3917,0.9987,0.0,0.0,0.0,1.3904,0.0
22207,76,300,0.1931,0.9991,0.0,0.0,0.0,1.1923,19.14
22257,76,350,0.6029,0.9993,0.0,0.0,0.0,1.6023,30.54
22307,76,400,0.8778,0.9941,0.0,0.0,0.0,1.8719,33.21
22357,76,450,0.6801,0.5862,-0.6,0.0,0.0,0.6663,24.87
22430,77,50,0.1414,0.9999,0.0,0.0,0.0,1.1413,22.79
22480,77,100,0.7531,0.876,0.0,0.0,0.0,1.6291,34.95
22530,77,150,0.9178,0.6118,0.0,0.0,0.0,1.5296,33.23
22591,78,50,0.295,0.9996,0.0,0.0,0.0,1.2946,24.6
22641,78,100,0.615,0.9355,0.0,0.0,0.0,1.5505,29.26
22691,78,150,0.7647,0.7866,0.0,0.0,0.0,1.5513,28.5
22757,79,50,0.1827,0.9999,0.0,0.0,0.0,1.1826,19.42
22807,79,100,0.7076,0.9824,-0.3,0.0,0.0,1.39,32.16
22872,80,50,0.0187,1.0,0.0,0.0,0.0,1.0187,0.04
22922,80,100,0.108,0.9999,0.0,0.0,0.0,1.1079,17.95
22972,80,150,0.2309,0.994,0.0,0.0,0.0,1.2248,12.93
23022,80,200,0.2323,0.478,0.0,0.0,0.0,0.7103,19.04
23092,81,50,0.0803,0.9997,0.0,0.0,0.0,1.08,13.28
23142,81,100,0.2482,0.9988,0.0,0.0,0.0,1.247,17.43
23192,81,150,0.0896,0.996,0.0,0.0,0.0,1.0856,0.41
23242,81,200,0.0205,0.9965,0.0,0.0,0.0,1.017,0.0
23292,81,250,0.0716,0.9967,0.0,0.0,0.0,1.0683,15.44
23342,81,300,0.2511,0.9915,0.0,0.0,0.0,1.2425,17.39
23392,81,350,0.2167,0.997,0.0,0.0,0.0,1.2138,0.35
23442,81,400,0.1735,0.9939,0.0,0.0,0.0,1.1674,19.34
23492,81,450,0.567,0.9866,0.0,0.0,0.0,1.5536,27.17
23542,81,500,0.7163,0.9816,0.0,0.0,0.0,1.6979,25.95
23639,82,50,0.0209,1.0,0.0,0.0,0.0,1.0209,0.99
23689,82,100,0.2606,0.9951,-0.2,0.0,0.0,1.0558,27.92
23739,82,150,0.2959,0.9933,0.0,0.0,0.0,1.2892,14.98
23789,82,200,0.2453,0.9969,0.0,0.0,0.0,1.2422,17.16
23839,82,250,0.3782,0.9863,0.0,0.0,0.0,1.3645,17.73
23889,82,300,0.3619,0.8494,0.0,0.0,0.0,1.2113,17.94
23954,83,50,0.0187,1.0,0.0,0.0,0.0,1.0187,0.0
24004,83,100,0.0187,1.0,0.0,0.0,0.0,1.0187,0.12
24054,83,150,0.0197,1.0,0.0,0.0,0.0,1.0197,0.3
24104,83,200,0.0186,1.0,0.0,0.0,0.0,1.0186,0.0
24154,83,250,0.019,1.0,0.0,0.0,0.0,1.019,0.0
24204,83,300,0.0187,1.0,0.0,0.0,0.0,1.0187,0.0
24254,83,350,0.019,1.0,0.0,0.0,0.0,1.019,0.0
24304,83,400,0.0189,1.0,0.0,0.0,0.0,1.0189,0.07
24354,83,450,0.0186,1.0,0.0,0.0,0.0,1.0186,0.0
24404,83,500,0.0187,1.0,0.0,0.0,0.0,1.0187,0.0
24454,83,550,0.0192,1.0,0.0,0.0,0.0,1.0192,0.05
24504,83,600,0.0194,1.0,0.0,0.0,0.0,1.0194,0.0
24554,83,650,0.0186,1.0,0.0,0.0,0.0,1.0185,0.0
24604,83,700,0.0186,1.0,0.0,0.0,0.0,1.0186,0.05
24654,83,750,0.0189,1.0,0.0,0.0,0.0,1.0189,0.0
24704,83,800,0.0194,1.0,0.0,0.0,0.0,1.0194,0.0
24754,83,850,0.0189,1.0,0.0,0.0,0.0,1.0188,0.34
24804,83,900,0.0185,1.0,0.0,0.0,0.0,1.0185,0.0
24854,83,950,0.0192,1.0,0.0,0.0,0.0,1.0192,0.02
24904,83,1000,0.0188,1.0,0.0,0.0,0.0,1.0187,0.0
24954,83,1050,0.019,0.9999,0.0,0.0,0.0,1.0189,0.0
25004,83,1100,0.0474,0.9995,0.0,0.0,0.0,1.0469,10.71
25054,83,1150,0.0715,0.9966,-0.1,0.0,0.0,0.9681,0.0
25104,83,1200,0.0189,0.9953,0.0,0.0,0.0,1.0142,0.0
25154,83,1250,0.0188,0.9949,0.0,0.0,0.0,1.0137,0.0
25204,83,1300,0.0187,0.9947,0.0,0.0,0.0,1.0134,0.0
25254,83,1350,0.0192,0.9944,0.0,0.0,0.0,1.0136,0.0
25304,83,1400,0.0187,0.9942,0.0,0.0,0.0,1.0129,0.06
25354,83,1450,0.0188,0.9942,0.0,0.0,0.0,1.013,0.26
25404,83,1500,0.0202,0.9941,0.0,0.0,0.0,1.0143,3.34
25454,83,1550,0.019,0.9932,0.0,0.0,0.0,1.0122,0.0
25504,83,1600,0.0186,0.9932,0.0,0.0,0.0,1.0118,0.0
25554,83,1650,0.0207,0.9929,0.0,0.0,0.0,1.0137,0.02
25604,83,1700,0.0226,0.9909,0.0,0.0,0.0,1.0135,1.09
25654,83,1750,0.0198,0.9899,0.0,0.0,0.0,1.0096,0.0
25704,83,1800,0.0189,0.99,0.0,0.0,0.0,1.0089,1.44
25754,83,1850,0.0198,0.9906,0.0,0.0,0.0,1.0103,0.0
25804,83,1900,0.027,0.9912,-0.1,0.0,0.0,0.9182,10.26
25854,83,1950,0.1513,0.3349,0.0,0.0,0.0,0.4862,9.91
25904,83,2000,0.0932,0.63,0.0,0.0,0.0,0.7232,0.0
25954,84,50,0.0208,1.0,0.0,0.0,0.0,1.0208,0.0
26004,84,100,0.0193,1.0,0.0,0.0,0.0,1.0193,1.02
26054,84,150,0.0397,0.9999,0.0,0.0,0.0,1.0396,10.21
26104,84,200,0.2192,0.9941,-0.2,0.0,0.0,1.0133,16.82
26154,84,250,0.5444,0.1769,0.0,0.0,0.0,0.7213,30.1
26204,84,300,0.7218,0.595,0.0,0.0,0.0,1.3168,32.73
26301,85,50,0.0477,0.9999,0.0,0.0,0.0,1.0476,10.73
26351,85,100,0.1257,0.9932,0.0,0.0,0.0,1.1189,12.38
26401,85,150,0.4156,0.3446,0.0,0.0,0.0,0.7603,23.51
26455,86,50,0.0498,1.0,0.0,0.0,0.0,1.0498,9.91
26505,86,100,0.206,0.999,0.0,0.0,0.0,1.2049,19.27
26555,86,150,0.2454,0.9639,0.0,0.0,0.0,1.2092,18.58
26605,86,200,0.2168,0.1485,0.0,0.0,0.0,0.3653,14.69
26655,86,250,0.2149,0.2935,0.0,0.0,0.0,0.5084,16.56
26735,87,50,0.121,0.9999,0.0,0.0,0.0,1.1209,10.38
26785,87,100,0.0229,1.0,0.0,0.0,0.0,1.0229,0.24
26835,87,150,0.0214,1.0,0.0,0.0,0.0,1.0214,0.0
26885,87,200,0.0211,1.0,0.0,0.0,0.0,1.0211,0.56
26935,87,250,0.1504,0.9991,0.0,0.0,0.0,1.1496,12.55
26985,87,300,0.2079,0.995,-0.1,0.0,0.0,1.1029,11.83
27035,87,350,0.1693,0.9843,0.0,0.0,0.0,1.1536,13.27
27085,87,400,0.3601,0.3077,0.0,0.0,0.0,0.6678,22.89
27142,88,50,0.0198,1.0,0.0,0.0,0.0,1.0198,0.0
27192,88,100,0.0205,1.0,0.0,0.0,0.0,1.0205,0.0
27242,88,150,0.0193,1.0,0.0,0.0,0.0,1.0193,0.32
27292,88,200,0.0221,1.0,0.0,0.0,0.0,1.022,0.33
27342,88,250,0.0197,1.0,0.0,0.0,0.0,1.0197,0.35
27392,88,300,0.0214,1.0,0.0,0.0,0.0,1.0214,2.72
27442,88,350,0.1025,0.9986,0.0,0.0,0.0,1.1011,8.2
27492,88,400,0.0232,0.9948,-0.1,0.0,0.0,0.918,1.31
27542,88,450,0.0207,0.995,0.0,0.0,0.0,1.0158,0.0
27592,88,500,0.0207,0.9957,0.0,0.0,0.0,1.0164,0.0
27642,88,550,0.0192,0.9961,0.0,0.0,0.0,1.0153,1.36
27692,88,600,0.0203,0.9964,0.0,0.0,0.0,1.0167,0.0
27742,88,650,0.0196,0.9966,0.0,0.0,0.0,1.0162,0.0
27792,88,700,0.0196,0.9966,0.0,0.0,0.0,1.0162,0.24
27842,88,750,0.0189,0.9964,0.0,0.0,0.0,1.0154,0.6
27892,88,800,0.019,0.9964,0.0,0.0,0.0,1.0154,0.0
27942,88,850,0.0202,0.9962,0.0,0.0,0.0,1.0165,0.0
27992,88,900,0.0196,0.9956,0.0,0.0,0.0,1.0152,0.0
28042,88,950,0.0192,0.9955,0.0,0.0,0.0,1.0147,0.03
28092,88,1000,0.0194,0.9954,0.0,0.0,0.0,1.0148,0.0
28142,88,1050,0.0589,0.9951,-0.1,0.0,0.0,0.954,9.9
28192,88,1100,0.1969,0.6365,0.0,0.0,0.0,0.8334,17.2
28242,88,1150,0.2811,0.0,-0.2,0.0,0.0,0.0811,0.0
28292,88,1200,0.0316,0.0,0.0,0.0,0.0,0.0316,5.98
28342,88,1250,0.0981,0.0,0.0,0.0,0.0,0.0981,10.6
28392,88,1300,0.1903,0.0,0.0,0.0,0.0,0.1903,12.84
28442,88,1350,0.0951,0.0,0.0,0.0,0.0,0.0951,0.46
28492,88,1400,0.0185,0.0,0.0,0.0,0.0,0.0185,0.0
28542,88,1450,0.0188,0.0,0.0,0.0,0.0,0.0188,0.52
28592,88,1500,0.0191,0.0,0.0,0.0,0.0,0.0191,0.06
28642,88,1550,0.0186,0.0,0.0,0.0,0.0,0.0186,0.05
28692,88,1600,0.0186,0.0,0.0,0.0,0.0,0.0186,0.18
28742,88,1650,0.0189,0.0,0.0,0.0,0.0,0.0189,0.96
28792,88,1700,0.0195,0.0,0.0,0.0,0.0,0.0195,2.07
28842,88,1750,0.019,0.0,0.0,0.0,0.0,0.019,0.12
28892,88,1800,0.0188,0.0,0.0,0.0,0.0,0.0188,0.05
28942,88,1850,0.0187,0.0,0.0,0.0,0.0,0.0187,0.02
28992,88,1900,0.0186,0.0,0.0,0.0,0.0,0.0186,0.05
29042,88,1950,0.0186,0.0,0.0,0.0,0.0,0.0186,0.08
29092,88,2000,0.0187,0.0,0.0,0.0,0.0,0.0187,0.05
29142,89,50,0.0187,1.0,0.0,0.0,0.0,1.0187,0.0
29192,89,100,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
29242,89,150,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
29292,89,200,0.0184,1.0,0.0,0.0,0.0,1.0184,0.0
29342,89,250,0.0184,1.0,0.0,0.0,0.0,1.0184,0.23
29392,89,300,0.0184,1.0,0.0,0.0,0.0,1.0184,0.0
29442,89,350,0.0185,1.0,0.0,0.0,0.0,1.0185,0.0
29492,89,400,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
29542,89,450,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
29592,89,500,0.0184,1.0,0.0,0.0,0.0,1.0184,0.0
29642,89,550,0.0184,1.0,0.0,0.0,0.0,1.0184,0.07
29692,89,600,0.0184,1.0,0.0,0.0,0.0,1.0184,0.0
29742,89,650,0.0184,1.0,0.0,0.0,0.0,1.0184,0.06
29792,89,700,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
29842,89,750,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
29892,89,800,0.0184,1.0,0.0,0.0,0.0,1.0184,0.0
29942,89,850,0.0184,1.0,0.0,0.0,0.0,1.0184,0.0
29992,89,900,0.0184,1.0,0.0,0.0,0.0,1.0184,0.0
30042,89,950,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
30092,89,1000,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
30142,89,1050,0.0185,1.0,0.0,0.0,0.0,1.0185,0.0
30192,89,1100,0.0184,1.0,0.0,0.0,0.0,1.0184,0.0
30242,89,1150,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
30292,89,1200,0.0184,1.0,0.0,0.0,0.0,1.0184,0.0
30342,89,1250,0.0184,1.0,0.0,0.0,0.0,1.0184,0.0
30392,89,1300,0.0184,1.0,0.0,0.0,0.0,1.0184,0.0
30442,89,1350,0.0184,1.0,0.0,0.0,0.0,1.0183,0.0
30492,89,1400,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
30542,89,1450,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
30592,89,1500,0.0184,1.0,0.0,0.0,0.0,1.0184,0.0
30642,89,1550,0.0185,1.0,0.0,0.0,0.0,1.0185,0.0
30692,89,1600,0.0184,1.0,0.0,0.0,0.0,1.0184,0.0
30742,89,1650,0.0184,1.0,0.0,0.0,0.0,1.0184,0.0
30792,89,1700,0.0185,1.0,0.0,0.0,0.0,1.0185,0.0
30842,89,1750,0.0183,1.0,0.0,0.0,0.0,1.0183,0.3
30892,89,1800,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
30942,89,1850,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
30992,89,1900,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
31042,89,1950,0.0184,1.0,0.0,0.0,0.0,1.0184,0.01
31092,89,2000,0.0184,1.0,0.0,0.0,0.0,1.0184,0.0
31142,90,50,0.0187,1.0,0.0,0.0,0.0,1.0187,0.0
31192,90,100,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
31242,90,150,0.0184,1.0,0.0,0.0,0.0,1.0184,0.0
31292,90,200,0.0185,1.0,0.0,0.0,0.0,1.0185,0.0
31342,90,250,0.0185,1.0,0.0,0.0,0.0,1.0185,0.0
31392,90,300,0.0185,1.0,0.0,0.0,0.0,1.0185,0.0
31442,90,350,0.0187,1.0,0.0,0.0,0.0,1.0187,0.0
31492,90,400,0.0192,1.0,0.0,0.0,0.0,1.0192,0.0
31542,90,450,0.0196,0.9998,0.0,0.0,0.0,1.0195,0.0
31592,90,500,0.0185,0.9998,0.0,0.0,0.0,1.0183,0.0
31642,90,550,0.0192,0.9998,0.0,0.0,0.0,1.019,1.63
31692,90,600,0.0184,0.9998,0.0,0.0,0.0,1.0182,0.42
31742,90,650,0.0184,0.9998,0.0,0.0,0.0,1.0181,0.0
31792,90,700,0.0185,0.9998,0.0,0.0,0.0,1.0182,0.0
31842,90,750,0.0184,0.9997,0.0,0.0,0.0,1.0182,0.0
31892,90,800,0.0185,0.9997,0.0,0.0,0.0,1.0183,0.0
31942,90,850,0.0185,0.9997,0.0,0.0,0.0,1.0182,0.0
31992,90,900,0.0184,0.9997,0.0,0.0,0.0,1.0181,0.34
32042,90,950,0.0186,0.9996,0.0,0.0,0.0,1.0183,0.0
32092,90,1000,0.019,0.9996,0.0,0.0,0.0,1.0186,0.0
32142,90,1050,0.0185,0.9994,0.0,0.0,0.0,1.018,0.0
32192,90,1100,0.0192,0.9994,0.0,0.0,0.0,1.0186,0.34
32242,90,1150,0.0185,0.9991,0.0,0.0,0.0,1.0176,0.0
32292,90,1200,0.0191,0.9992,0.0,0.0,0.0,1.0183,0.0
32342,90,1250,0.0187,0.9992,0.0,0.0,0.0,1.0179,0.0
32392,90,1300,0.0183,0.9992,0.0,0.0,0.0,1.0175,0.0
32442,90,1350,0.0192,0.9991,0.0,0.0,0.0,1.0183,0.0
32492,90,1400,0.0185,0.9989,0.0,0.0,0.0,1.0174,0.3
32542,90,1450,0.0185,0.9988,0.0,0.0,0.0,1.0173,0.0
32592,90,1500,0.0189,0.9988,0.0,0.0,0.0,1.0177,0.0
32642,90,1550,0.019,0.9986,0.0,0.0,0.0,1.0176,0.0
32692,90,1600,0.0184,0.9984,0.0,0.0,0.0,1.0168,0.0
32742,90,1650,0.0191,0.9983,0.0,0.0,0.0,1.0174,0.0
32792,90,1700,0.0184,0.998,0.0,0.0,0.0,1.0164,0.0
32842,90,1750,0.0184,0.998,0.0,0.0,0.0,1.0164,0.0
32892,90,1800,0.0183,0.9979,0.0,0.0,0.0,1.0163,0.0
32942,90,1850,0.0183,0.9979,0.0,0.0,0.0,1.0163,0.0
32992,90,1900,0.0183,0.9979,0.0,0.0,0.0,1.0163,0.0
33042,90,1950,0.0183,0.9979,0.0,0.0,0.0,1.0163,0.0
33092,90,2000,0.0183,0.9979,0.0,0.0,0.0,1.0163,0.0
33142,91,50,0.0187,1.0,0.0,0.0,0.0,1.0187,0.0
33192,91,100,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
33242,91,150,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
33292,91,200,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
33342,91,250,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
33392,91,300,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
33442,91,350,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
33492,91,400,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
33542,91,450,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
33592,91,500,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
33642,91,550,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
33692,91,600,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
33742,91,650,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
33792,91,700,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
33842,91,750,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
33892,91,800,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
33942,91,850,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
33992,91,900,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
34042,91,950,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
34092,91,1000,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
34142,91,1050,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
34192,91,1100,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
34242,91,1150,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
34292,91,1200,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
34342,91,1250,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
34392,91,1300,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
34442,91,1350,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
34492,91,1400,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
34542,91,1450,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
34592,91,1500,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
34642,91,1550,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
34692,91,1600,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
34742,91,1650,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
34792,91,1700,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
34842,91,1750,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
34892,91,1800,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
34942,91,1850,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
34992,91,1900,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
35042,91,1950,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
35092,91,2000,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
35142,92,50,0.0187,1.0,0.0,0.0,0.0,1.0187,0.0
35192,92,100,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
35242,92,150,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
35292,92,200,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
35342,92,250,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
35392,92,300,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
35442,92,350,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
35492,92,400,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
35542,92,450,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
35592,92,500,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
35642,92,550,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
35692,92,600,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
35742,92,650,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
35792,92,700,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
35842,92,750,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
35892,92,800,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
35942,92,850,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
35992,92,900,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
36042,92,950,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
36092,92,1000,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
36142,92,1050,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
36192,92,1100,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
36242,92,1150,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
36292,92,1200,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
36342,92,1250,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
36392,92,1300,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
36442,92,1350,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
36492,92,1400,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
36542,92,1450,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
36592,92,1500,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
36642,92,1550,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
36692,92,1600,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
36742,92,1650,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
36792,92,1700,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
36842,92,1750,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
36892,92,1800,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
36942,92,1850,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
36992,92,1900,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
37042,92,1950,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
37092,92,2000,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
37142,93,50,0.0187,1.0,0.0,0.0,0.0,1.0187,0.0
37192,93,100,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
37242,93,150,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
37292,93,200,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
37342,93,250,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
37392,93,300,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
37442,93,350,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
37492,93,400,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
37542,93,450,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
37592,93,500,0.0183,1.0,0.0,0.0,0.0,1.0183,0.01
37642,93,550,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
37692,93,600,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
37742,93,650,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
37792,93,700,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
37842,93,750,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
37892,93,800,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
37942,93,850,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
37992,93,900,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
38042,93,950,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
38092,93,1000,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
38142,93,1050,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
38192,93,1100,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
38242,93,1150,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
38292,93,1200,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
38342,93,1250,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
38392,93,1300,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
38442,93,1350,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
38492,93,1400,0.0184,1.0,0.0,0.0,0.0,1.0184,0.0
38542,93,1450,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
38592,93,1500,0.0184,1.0,0.0,0.0,0.0,1.0184,0.28
38642,93,1550,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
38692,93,1600,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
38742,93,1650,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
38792,93,1700,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
38842,93,1750,0.0183,1.0,0.0,0.0,0.0,1.0183,0.01
38892,93,1800,0.0184,1.0,0.0,0.0,0.0,1.0184,0.0
38942,93,1850,0.0184,1.0,0.0,0.0,0.0,1.0184,0.0
38992,93,1900,0.0184,1.0,0.0,0.0,0.0,1.0184,0.0
